annotation_label_id,label_id,label_name,label_hierarchy,user_id,firstname,lastname,image_id,filename,image_longitude,image_latitude,shape_id,shape_name,points,attributes,annotation_id,created_at
12739541,178986,bottle_brush_simple-gorgonacea,"octocorals > bottle_brush_simple-gorgonacea",581,Charley,Gros,1262678,JR262_127_0002__SY1_3b20111118204744.png,,,4,Circle,"[2087.61,979,168.81]","{""size"":10678128,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11797808,"2021-09-04 06:22:00"
12739542,178986,bottle_brush_simple-gorgonacea,"octocorals > bottle_brush_simple-gorgonacea",581,Charley,Gros,1262687,JR262_134_0001__SY2_mountain_2b20111119143151.png,,,4,Circle,"[2389.43,363.41,126.28]","{""size"":10444314,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11797809,"2021-09-04 06:22:03"
12739543,178986,bottle_brush_simple-gorgonacea,"octocorals > bottle_brush_simple-gorgonacea",581,Charley,Gros,1262687,JR262_134_0001__SY2_mountain_2b20111119143151.png,,,4,Circle,"[2390.63,1307.71,97.04]","{""size"":10444314,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11797810,"2021-09-04 06:22:06"
12744636,178967,solitary-actiniaria,"anemones > solitary-actiniaria",581,Charley,Gros,1262678,JR262_127_0002__SY1_3b20111118204744.png,,,4,Circle,"[1529.4,1136.18,64.91]","{""size"":10678128,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11802881,"2021-09-07 23:50:36"
12744637,178967,solitary-actiniaria,"anemones > solitary-actiniaria",581,Charley,Gros,1262686,JR262_133_0005__SY2_120111119130920.png,,,4,Circle,"[2010.52,71.76,252.77]","{""size"":10533021,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11802882,"2021-09-07 23:50:39"
12791471,179004,whip-pennatulacea,"octocorals > whip-pennatulacea",581,Charley,Gros,1262688,JR262_134_0002__SY2_mountain_1b20111119142805.png,,,4,Circle,"[1926.84,1382.42,91.04]","{""size"":10858388,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11849643,"2021-09-08 13:10:17"
13425381,178969,stalked_colonial-ascidiacea,"ascidians > stalked_colonial-ascidiacea",581,Charley,Gros,1262687,JR262_134_0001__SY2_mountain_2b20111119143151.png,,,4,Circle,"[65.74,1698.58,60.03]","{""size"":10444314,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",12368814,"2022-01-10 04:34:47"
13428369,178970,stalked_solitary-ascidiacea,"ascidians > stalked_solitary-ascidiacea",581,Charley,Gros,1262688,JR262_134_0002__SY2_mountain_1b20111119142805.png,,,4,Circle,"[2146.18,1756.55,62.75]","{""size"":10858388,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",12371505,"2022-01-10 06:54:43"
13428370,178970,stalked_solitary-ascidiacea,"ascidians > stalked_solitary-ascidiacea",581,Charley,Gros,1262688,JR262_134_0002__SY2_mountain_1b20111119142805.png,,,4,Circle,"[2046.97,1598.77,50.5]","{""size"":10858388,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",12371506,"2022-01-10 06:54:46"
13428371,178970,stalked_solitary-ascidiacea,"ascidians > stalked_solitary-ascidiacea",581,Charley,Gros,1262688,JR262_134_0002__SY2_mountain_1b20111119142805.png,,,4,Circle,"[2303.96,1541.99,74.12]","{""size"":10858388,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",12371507,"2022-01-10 06:54:48"
